"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid"
1,"credit_card",0.151096,524.8768,11.2133299311,5.8806,685.124,5070.162167004,14886.39,77.972,0,0,0,0
1,"small_business",0.17607375,907.392375,12.086385654,2.5194,739.53,8733.78,14737.95,95.68125,1,0,0,1
1,"debt_consolidation",0.126126,329.6132,11.4639106054,6.2923,704.667,3701.271,2847.88,22.736,3,0,0,0
1,"credit_card",0.086759,191.5667,10.0793080971,10.0386,750.904,5495.16,6499.35,19.19,1,0,0,0
1,"credit_card",0.116235,700.99425,11.476591914,17.9112,754.38,4573.84125033,33803.325,53.56125,1,0,0,0
1,"debt_consolidation",0.112504,468.489,10.8215619477,16.9377,729.942,7248.912125337,17100.02,54.586,2,0,0,0
1,"debt_consolidation",0.158065,282.6889,10.1582041671,6.1083,730.664,2368.122167004,4523.79,100.495,2,0,0,0
1,"all_other",0.0783675,126.441,11.7380711784,1.7748,749.43,4336.2,6725.025,7.99875,0,0,0,0
1,"all_other",0.166992,839.0564,12.0375744757,3.737,684.447,7036.56,10789.8,48.804,3,2,1,0
1,"debt_consolidation",0.086759,287.345,10.6711667271,7.0587,776.204,5252.28,5328.76,74.033,3,0,0,0
1,"small_business",0.17253,903.00825,11.1333902292,9.5472,709.83,4276.8,6124.6125,91.42875,3,0,0,1
1,"all_other",0.119364,114.219,11.946013562,13.6653,699.612,7582.542125337,10711.4,78.204,1,1,0,0
1,"debt_consolidation",0.137057,473.4577,10.8516650715,17.325,695.244,3491.442167004,15518.65,70.902,1,0,0,1
1,"all_other",0.0783675,189.6615,11.455173801,17.0952,784.08,3861.04125033,0,0,3,0,0,0
1,"debt_consolidation",0.075852,333.4842,11.5762484917,18.3315,785.547,7521.882125337,11547.34,18.62,1,0,0,0
1,"credit_card",0.115948,332.9869,11.084317992,20.0574,740.784,5616.6,41581.7,62.014,3,0,0,0
1,"all_other",0.14094,86.416875,11.5457275344,2.1726,680.13,5286.64125033,0,0,3,1,0,0
1,"all_other",0.129556,99.3818,9.58285183009,5.8782,734.997,2790.402125337,1518.02,94.864,2,0,0,0
1,"debt_consolidation",0.1616,497.1321,10.5005192094,18.9684,669.944,6618.48,11128.18,83.022,0,0,0,0
1,"all_other",0.1233225,323.676,11.1146741166,4.8756,704.88,3445.24125033,8177.9625,77.86125,3,0,0,0
1,"all_other",0.084182,297.3908,10.3278267605,8.5143,765.327,2062.482125337,4020.94,15.19,0,0,0,0
1,"all_other",0.090294,192.5363,11.2251863592,9.0387,771.144,3218.202167004,8956.68,32.724,2,0,0,0
1,"debt_consolidation",0.0783675,63.2205,10.8287661072,6.1812,729.63,8850.64125033,38276.55,21.6675,2,0,0,0
1,"credit_card",0.075852,220.2844,11.1121208384,4.9894,775.437,2673.126125337,2082.5,9.898,0,0,0,0
1,"all_other",0.07474,31.3706,11.0086840512,0.5148,801.504,15210.36,35.35,0.101,0,0,0,0
1,"credit_card",0.08697375,328.060125,11.303785401,7.2318,774.18,4900.54125033,620.6625,4.05,2,0,0,0
1,"home_improvement",0.150038,852.9822,12.512278142,14.8672,704.667,4185.582125337,28236.74,44.002,2,0,0,1
1,"debt_consolidation",0.129987,339.7034,10.6711667271,16.0182,710.424,1882.32,5079.29,59.085,2,0,0,0
1,"small_business",0.17607375,181.4805,11.3793755304,15.6468,690.03,8464.54125033,1859.9625,32.09625,3,0,0,0
1,"debt_consolidation",0.112504,549.2606,10.9772541345,21.7453,750.162,3278.673,15959.3,40.474,3,0,0,0
1,"credit_card",0.182709,913.9288,11.3977962054,19.5525,685.124,5586.24,74738.99,87.668,1,0,0,1
1,"debt_consolidation",0.1127925,298.9305,11.0361738456,15.1776,739.53,1844.37,552.825,3.74625,1,0,0,0
1,"all_other",0.087612,373.6348,10.7803317277,12.7058,785.547,2183.76,1838.48,19.796,1,0,0,0
1,"all_other",0.078174,63.0644,10.1375601921,20.0277,755.964,4037.88,5172.21,17.877,1,0,0,0
1,"debt_consolidation",0.1233225,775.47375,11.2221418368,12.5868,724.68,2732.44125033,3113.4375,28.35,1,0,0,0
1,"debt_consolidation",0.122794,327.9766,11.1121208384,14.5036,709.722,9857.292125337,8714.16,24.99,2,0,1,0
1,"debt_consolidation",0.123018,672.66,10.8237759003,13.365,735.724,2580.6,21988.71,64.337,3,0,0,0
1,"all_other",0.16655625,143.278875,10.7946002382,17.2176,655.38,1581.07125033,4759.7625,73.20375,1,0,0,0
1,"debt_consolidation",0.122794,255.8192,10.751879149,19.19,709.722,4367.52,0,0,1,0,0,0
1,"debt_consolidation",0.123018,302.697,10.2058631334,9.3852,745.844,3855.762167004,4146.05,58.378,0,0,0,0
1,"debt_consolidation",0.0905175,386.02575,11.635716249,6.3138,744.48,3360.10125033,25218.3375,45.86625,3,0,0,0
1,"credit_card",0.087612,547.9964,11.1613989101,12.4634,790.602,14255.14212837,8764.14,20.776,0,0,0,1
1,"small_business",0.158065,777.397,10.9713211245,17.1072,740.784,3977.202167004,23663.29,56.661,2,0,0,0
1,"debt_consolidation",0.14094,483.894,10.939976952,23.7252,680.13,6504.3,15088.275,88.79625,1,0,0,0
1,"debt_consolidation",0.087612,146.3434,10.4701312357,21.513,729.942,1971.492125337,4545.24,67.816,2,0,0,0
1,"all_other",0.144026,415.7867,10.9403811099,10.593,685.124,2064.522167004,5907.49,45.753,0,0,0,0
1,"credit_card",0.14023125,334.945125,12.3427263726,21.4506,670.23,4633.24125033,58581.225,76.7475,3,0,0,0
1,"all_other",0.119364,685.314,10.9978204514,4.8884,810.822,8098.11,117.6,2.352,2,0,0,1
1,"debt_consolidation",0.112514,331.3204,11.1768840909,20.8296,735.724,4221.094167004,21110.01,68.074,2,0,0,0
1,"credit_card",0.14094,730.164375,11.601136668,18.6966,694.98,3771.94125033,15347.475,89.7075,2,0,0,0
1,"debt_consolidation",0.15337,831.4516,11.4997002281,15.8772,694.557,3851.952125337,31075.8,91.63,0,0,1,0
1,"debt_consolidation",0.133522,443.8041,10.3584723066,22.3047,730.664,3187.842167004,6645.8,89.183,2,0,0,0
1,"major_purchase",0.08697375,160.03575,11.3793755304,2.397,739.53,8078.44125033,71.8875,0.30375,1,0,0,0
1,"debt_consolidation",0.075852,45.8934,10.3708119767,15.1904,750.162,7582.542125337,930.02,21.658,2,0,0,0
1,"home_improvement",0.140592,655.0961,11.6107564716,11.0583,700.304,5191.56,22516.94,69.69,1,0,0,0
1,"debt_consolidation",0.1690875,215.672625,10.9838546898,0.7752,655.38,3296.7,993.2625,90.315,2,0,0,1
1,"debt_consolidation",0.157486,551.8478,11.5858139997,12.8674,734.997,7339.86,9459.94,9.506,3,2,0,0
1,"all_other",0.126553,67.6094,10.8059375754,9.4644,690.184,5586.24,6878.1,57.267,1,0,0,0
1,"debt_consolidation",0.1075275,461.538,11.0361738456,13.515,714.78,11069.2312533,14889.825,73.305,2,0,0,0
1,"debt_consolidation",0.087612,186.8174,11.1084953424,17.7558,729.942,3063.372125337,6769.84,31.36,0,0,0,0
1,"educational",0.123018,504.495,11.0446880148,2.1582,745.844,5162.212,4554.09,60.701,3,0,0,1
1,"debt_consolidation",0.1233225,252.871875,10.3691688564,0,754.38,3088.84125033,0,0,0,0,0,0
1,"debt_consolidation",0.075852,127.7332,10.5677343734,9.0698,800.712,7976.832125337,1329.86,4.116,1,0,0,0
1,"debt_consolidation",0.126553,250.1366,11.6187083298,7.3953,730.664,5889.84,24587.44,66.458,3,0,0,0
1,"all_other",0.1233225,134.865,11.8404003528,12.1074,690.03,9474.3,4307.175,65.30625,0,0,0,0
1,"debt_consolidation",0.150038,511.7854,11.5216405995,16.9579,689.502,5642.433125337,50572.9,95.942,2,0,0,0
1,"debt_consolidation",0.137057,480.3156,11.1644310987,16.1766,695.244,5586.24,12007.89,55.348,0,0,1,0
1,"home_improvement",0.16554375,429.249375,11.5155775482,5.7528,665.28,4043.16,7565.4,98.2125,3,0,1,0
1,"educational",0.143178,337.8648,11.1517337555,8.5446,719.832,4974.162125337,3026.24,13.818,3,0,0,0
1,"all_other",0.172104,270.2356,10.6711667271,4.8708,695.244,1157.728,8481.98,77.063,3,0,0,0
1,"debt_consolidation",0.162,533.952,11.7015455394,11.3526,655.38,4039.2,14516.2125,57.105,1,2,0,0
1,"all_other",0.129556,185.5042,11.3481721299,3.3431,694.557,4610.202125337,3782.8,67.522,0,0,0,0
1,"all_other",0.119483,143.9048,11.4739876449,17.4537,715.484,10960.00217004,15200.5,29.189,0,0,0,0
1,"debt_consolidation",0.13030875,408.645,10.7641520958,15.2796,714.78,1544.44125033,7148.25,72.6975,3,0,0,0
1,"debt_consolidation",0.132986,399.4774,10.751879149,21.9877,689.502,5186.43,7117.74,58.8,2,0,0,0
1,"debt_consolidation",0.137057,511.2014,10.8737604063,11.88,695.244,4220.082167004,15599.45,78.78,0,0,0,0
1,"debt_consolidation",0.13030875,825.805125,11.7431839692,13.7904,709.83,2940.3,28406.7,57.7125,2,0,0,0
1,"debt_consolidation",0.087612,242.8636,10.8867458529,13.0795,750.162,4610.202125337,19634.3,64.092,3,0,0,0
1,"debt_consolidation",0.090294,577.6089,11.2934893005,4.5936,806.564,9836.682167004,2370.47,9.999,3,0,0,0
1,"debt_consolidation",0.11977875,452.901375,10.7593839732,22.9908,704.88,5940.04125033,13985.6625,53.35875,0,0,0,0
1,"debt_consolidation",0.129556,159.005,10.8215619477,15.3217,684.447,3157.395125337,6226.92,73.304,3,0,0,0
1,"small_business",0.137057,137.2388,11.1964886946,8.6229,771.144,3282.928,8411.28,11.11,0,0,0,0
1,"educational",0.11977875,670.9635,11.7431839692,6.8544,729.63,3010.63125033,4120.875,19.74375,1,0,0,0
1,"credit_card",0.119364,32.634,10.5083054684,13.6956,699.612,2153.43,13505.38,64.484,0,0,0,0
1,"credit_card",0.115948,99.8991,10.4528293848,3.0195,730.664,1639.482167004,3775.38,30.704,1,0,0,0
1,"debt_consolidation",0.116235,106.81875,10.8823344978,21.8586,704.88,3627.36,11402.775,27.43875,0,0,0,0
1,"all_other",0.139748,537.922,11.296265614,19.0587,689.502,5247.09,32915.26,44.688,0,0,0,0
1,"debt_consolidation",0.133522,375.5281,10.6971806799,15.3846,700.304,4128.96,12041.22,63.327,2,0,0,0
1,"all_other",0.19369125,223.084125,11.5155775482,0.3876,660.33,8286.3,236.925,3.34125,0,1,0,0
1,"debt_consolidation",0.084182,402.7212,11.6280547146,18.5335,790.602,5641.422125337,5910.38,5.684,3,0,0,0
1,"major_purchase",0.140592,680.9521,10.4251899807,13.9887,700.304,13783.48217004,1480.66,17.069,3,4,0,0
1,"debt_consolidation",0.08697375,160.03575,11.4497482578,12.8418,739.53,5999.44125033,8220.4875,24.19875,2,0,0,1
1,"small_business",0.139748,121.0398,12.3628788107,2.2624,750.162,5247.09,103309.64,64.876,1,0,0,1
1,"debt_consolidation",0.107262,460.3984,10.329774642,17.8893,725.604,2519.88,7364.92,65.751,0,0,0,0
1,"major_purchase",0.14792625,523.594125,10.7010997044,9.3534,724.68,1873.08,0,40.5,2,0,0,0
1,"debt_consolidation",0.132986,83.2314,10.6639976552,13.635,684.447,3760.92,2491.16,29.302,3,0,0,0
1,"debt_consolidation",0.078174,157.661,10.2058631334,7.8804,776.204,4220.082167004,3097.67,12.019,0,0,0,0
1,"debt_consolidation",0.15845625,859.02525,11.7929499426,1.122,694.98,4337.19,2919.0375,31.3875,1,0,0,0
1,"debt_consolidation",0.129556,248.4398,11.296265614,24.4723,699.612,5307.792125337,3224.2,49.588,0,0,0,0
1,"debt_consolidation",0.144026,609.8279,11.2712411691,8.6427,700.304,5466.866167004,19473.81,90.597,3,0,0,0
1,"small_business",0.15845625,885.59325,11.7633826518,7.5072,759.33,5286.64125033,0,0,3,0,0,0
1,"all_other",0.075852,152.978,10.6802362837,11.0898,765.327,4822.47,11078.9,51.548,2,0,0,0
1,"debt_consolidation",0.129987,339.7034,10.6072735923,12.5136,700.304,6254.16,9214.23,50.702,0,0,0,0
1,"home_improvement",0.14792625,188.497125,10.10155730406,4.896,694.98,1544.44125033,3759.4125,78.3675,3,0,0,0
1,"debt_consolidation",0.122794,795.3288,12.6929098649,14.0289,734.997,5247.09,43043.56,64.386,3,0,0,0
1,"debt_consolidation",0.158065,692.5873,11.0086693794,13.4442,685.124,4887.96,11300.89,65.751,1,0,1,1
1,"debt_consolidation",0.13030875,204.3225,10.2875252922,8.874,685.08,2376.04125033,3416.175,64.49625,0,0,0,0
1,"debt_consolidation",0.16121,832.0788,11.1121208384,21.9978,699.612,3033,35102.62,93.884,1,0,0,0
1,"debt_consolidation",0.133522,204.8381,10.5622658361,22.0968,695.244,2337.762167004,7186.15,77.265,1,0,0,0
1,"home_improvement",0.13030875,681.078375,11.068302489,0.2346,793.98,6177.6,41.5125,0.2025,1,0,0,1
1,"home_improvement",0.13573,334.2192,11.2678130252,7.9689,699.612,3215.022125337,0,0,2,0,0,0
1,"credit_card",0.115948,332.9869,10.282054563,23.1759,730.664,3218.202167004,9524.3,45.753,1,0,0,0
1,"credit_card",0.079785,101.35125,11.1620266476,21.9198,714.78,3857.08125033,3675.375,72.09,2,0,0,0
1,"major_purchase",0.139748,201.7232,10.04213534866,0.8787,689.502,1941.162125337,413.56,7.546,0,0,0,0
1,"home_improvement",0.090294,320.8972,10.5294968955,6.5439,761.024,2185.92,3.03,0,1,0,0,0
1,"credit_card",0.13030875,263.91825,10.5085827318,22.8684,685.08,6920.1,7847.8875,53.35875,3,0,1,1
1,"debt_consolidation",0.129556,278.2514,10.5961869622,2.323,694.557,2548.731,2006.06,27.146,3,1,0,0
1,"debt_consolidation",0.140592,172.3969,10.4398880256,5.6232,695.244,1669.842167004,4367.24,87.365,0,0,0,0
1,"debt_consolidation",0.16554375,629.5725,11.635716249,17.697,660.33,4930.24125033,14736.9375,70.875,3,0,0,0
1,"debt_consolidation",0.109172,225.0374,10.7026010773,22.2099,724.887,2335.452125337,6686.54,69.678,3,0,0,0
1,"debt_consolidation",0.119483,334.6534,10.4906683827,0.5346,740.784,3825.402167004,559.54,14.342,0,0,1,0
1,"home_improvement",0.12686625,847.11825,12.0107955246,11.3526,744.48,4544.14125033,40831.0875,55.485,2,0,0,0
1,"debt_consolidation",0.075852,183.5736,11.8121994902,4.747,775.437,5793.072125337,4290.44,26.852,0,0,0,0
1,"all_other",0.099788,487.9916,10.9864359198,7.6131,761.024,5464.842167004,8904.16,24.038,1,0,0,0
1,"credit_card",0.0783675,126.441,11.303785401,1.8666,759.33,4870.84125033,4424.625,21.2625,2,0,0,0
1,"credit_card",0.146608,271.6168,11.5868245047,5.7065,669.282,4429.191,11838.4,72.618,0,2,1,0
1,"debt_consolidation",0.140592,569.7612,11.0446880148,13.9491,700.304,5404.122167004,17530.57,84.739,0,0,0,0
1,"major_purchase",0.08697375,313.65225,10.8823344978,15.2898,754.38,7603.2,5228.55,12.04875,2,0,0,0
1,"debt_consolidation",0.109172,385.777,12.0375744757,2.3937,745.107,4094.55,10725.12,29.204,0,0,0,0
1,"debt_consolidation",0.133522,256.0451,10.7877719367,15.4044,705.364,8018.118167004,4597.52,25.856,0,0,0,0
1,"all_other",0.116235,120.173625,10.5551368374,11.4546,709.83,2732.44125033,1889.325,75.5325,3,0,0,0
1,"debt_consolidation",0.128478,390.2262,11.3508735062,20.6242,699.612,4313.979125337,12508.72,43.414,0,0,1,0
1,"credit_card",0.126553,270.4174,10.3863614778,10.2663,705.364,9960.104,8384.01,80.598,2,0,0,1
1,"home_improvement",0.15501375,881.269875,12.4703927754,7.3542,690.03,5049.99,28761.075,45.5625,2,0,0,0
1,"all_other",0.096824,473.4968,10.538456958,16.5741,770.382,3125.043125337,6780.62,25.97,0,0,0,0
1,"debt_consolidation",0.079588,363.3273,10.8920788416,4.9104,761.024,5772.490167004,12689.64,39.693,3,0,0,0
1,"all_other",0.14094,51.850125,11.0361738456,17.3808,665.28,3861.04125033,4430.7,94.26375,2,0,0,0
1,"debt_consolidation",0.16023,553.9646,11.1121208384,25.048,704.667,13314.87,17005.94,44.492,2,0,0,0
1,"debt_consolidation",0.086759,255.4189,10.9252750068,4.752,761.024,3703.92,8992.03,21.614,0,0,0,0
1,"debt_consolidation",0.07603875,314.98875,11.6908648134,2.9886,749.43,3682.8,6841.4625,20.8575,0,0,0,0
1,"debt_consolidation",0.112504,64.6212,10.3708119767,14.3925,709.722,3215.022125337,175.42,58.506,1,0,0,0
1,"debt_consolidation",0.114736,382.2648,10.2058631334,22.4532,710.424,1883.332,955.46,9.09,3,1,0,0
1,"debt_consolidation",0.1233225,101.14875,10.5151317132,20.4408,690.03,1633.54125033,3879.9,66.92625,0,0,0,0
1,"debt_consolidation",0.107702,269.4804,10.96758899,18.8062,709.722,4994.382125337,9037.56,34.006,3,0,1,0
1,"debt_consolidation",0.090294,208.5852,11.0159903502,16.2855,735.724,3886.122167004,12784.58,53.934,1,0,0,0
1,"all_other",0.14792625,195.483375,10.8085674246,17.9316,660.33,5227.24125033,1196.775,39.8925,3,1,0,0
1,"debt_consolidation",0.107702,96.2458,10.7756449439,9.9182,694.557,6533.124125337,14051.24,33.516,1,0,0,0
1,"all_other",0.078174,63.0644,9.29873530971,14.751,766.084,5503.256,2256.34,21.816,2,0,0,0
1,"debt_consolidation",0.11502,666.457875,11.3938438632,8.415,709.83,12565.1212533,31374.3375,49.005,1,4,0,0
1,"debt_consolidation",0.077224,300.419,10.8867458529,8.0295,750.162,4033.89,11488.54,33.81,1,0,0,0
1,"all_other",0.068276,49.7324,11.2192758909,3.6135,791.384,3372.996,7024.55,14.746,0,0,0,0
1,"credit_card",0.10378125,393.47775,11.5774146708,18.9312,724.68,3474.94125033,15362.6625,42.12,0,0,0,0
1,"debt_consolidation",0.111328,782.138,11.8453172084,13.8673,734.997,5125.77,27672.26,58.506,0,0,0,0
1,"credit_card",0.151096,45.5005,10.6397355141,15.84,669.944,6831.042167004,8944.56,90.9,3,3,0,0
1,"debt_consolidation",0.07603875,283.489875,11.1146741166,16.6158,759.33,4365.9,4746.6,16.605,2,0,0,0
1,"all_other",0.066248,75.3914,10.3847432299,2.4038,760.272,5671.752125337,1948.24,13.034,2,0,0,0
1,"credit_card",0.154833,369.357,10.4134864581,14.157,680.064,6527.442167004,14873.26,93.526,2,0,1,0
1,"major_purchase",0.1075275,659.34,10.9287061254,19.5534,729.63,3712.54125033,11280.2625,48.6,2,0,0,0
1,"debt_consolidation",0.13573,434.483,11.0242393446,14.039,689.502,4337.232125337,20028.26,72.03,0,0,0,0
1,"all_other",0.166145,535.9767,11.04228081,10.9098,669.944,7924.002167004,16642.78,85.749,0,0,0,0
1,"all_other",0.10378125,262.3185,11.7431839692,2.7336,709.83,3801.64125033,3233.925,5.16375,0,0,0,0
1,"debt_consolidation",0.077224,251.37,11.296265614,12.3523,755.217,6915.282125337,8021.3,45.08,1,0,0,0
1,"all_other",0.147359,452.5305,10.6290327132,22.7502,685.124,3327.456,7796.19,56.459,2,0,0,0
1,"all_other",0.13273875,71.755875,9.8081215896,19.4208,665.28,1930.54125033,4338.5625,62.87625,3,0,0,0
1,"all_other",0.13573,158.76,9.82642550665,11.7564,684.447,4124.88,5062.68,84.378,2,1,0,1
1,"all_other",0.166145,428.7753,11.9231181828,9.9495,700.304,4101.636,22437.15,91.203,2,0,0,0
1,"major_purchase",0.079785,205.871625,11.3793755304,23.5518,714.78,8048.74125033,16765.9875,32.09625,0,0,0,0
1,"credit_card",0.104076,606.2672,11.4026797291,13.4229,745.107,5125.77,14172.76,35.378,1,0,0,0
1,"debt_consolidation",0.103525,155.3683,9.45416902122,14.4738,715.484,2125.242167004,5964.05,64.842,0,0,0,0
1,"credit_card",0.079785,316.720125,10.858333398,20.1654,729.63,4455.04125033,15859.8,63.48375,3,0,0,0
1,"major_purchase",0.096824,78.9194,10.4120421866,21.3716,724.887,2305.08,7592.06,59.78,2,0,0,0
1,"debt_consolidation",0.114736,731.2905,11.4921532836,8.4249,725.604,8015.082167004,20622.18,75.548,1,0,0,0
1,"major_purchase",0.10378125,131.15925,10.8085674246,4.284,719.73,3207.6,3316.95,42.525,2,0,0,0
1,"all_other",0.107702,673.6912,11.4026797291,19.0082,765.327,7218.582125337,30872.94,59.388,2,0,0,0
1,"all_other",0.075851,157.1055,9.9849510189,3.564,796.444,4857.6,1589.74,10.302,1,0,0,0
1,"credit_card",0.07603875,94.496625,9.84156720906,14.841,734.58,1899.85125033,1956.15,24.40125,2,0,0,0
1,"major_purchase",0.069972,151.606,10.4928853237,7.5346,770.382,4974.162125337,25587.8,39.592,3,0,0,0
1,"debt_consolidation",0.132411,408.9894,10.5942523302,22.2057,700.304,5555.88,10440.37,62.519,3,0,0,0
1,"debt_consolidation",0.10378125,196.738875,11.7329326326,22.338,704.88,2999.74125033,6894.1125,42.82875,1,0,0,0
1,"all_other",0.132104,69.825,10.1436819849,3.737,674.337,2942.01,1080.94,36.064,1,0,0,0
1,"debt_consolidation",0.136148,685.2749,10.8059375754,10.7811,710.424,4159.362167004,15692.37,82.618,2,0,0,0
1,"debt_consolidation",0.1589625,354.486375,10.9945354158,24.1026,655.38,5791.5,10718.325,64.5975,3,2,0,0
1,"major_purchase",0.16121,208.0246,10.3365714011,15.2813,689.502,4367.52,7728.28,96.628,3,0,0,0
1,"all_other",0.147359,375.9523,10.0293168987,1.9404,685.124,4738.184,1730.13,24.341,1,0,0,0
1,"debt_consolidation",0.15521625,652.384125,11.2221418368,11.424,724.68,4347.09,5040.225,100.845,2,0,0,0
1,"debt_consolidation",0.107702,384.9734,11.5762484917,4.5147,740.052,8493.411,13577.9,41.65,0,0,0,0
1,"all_other",0.099788,312.3122,10.2697562682,16.8894,740.784,4528.7,8234.53,63.327,0,0,0,0
1,"major_purchase",0.1439775,138.85425,9.58051516758,2.448,699.93,1277.14125033,1101.6,52.4475,3,0,0,0
1,"debt_consolidation",0.128478,595.2618,11.3101968672,10.3525,709.722,3336.3,8440.74,39.788,3,0,1,1
1,"debt_consolidation",0.114736,139.6123,10.3002202116,7.4151,695.244,1873.212,4946.98,17.574,3,0,0,1
1,"debt_consolidation",0.15521625,590.67225,10.7290466538,16.0446,665.28,1930.54125033,15544.9125,85.455,2,0,0,0
1,"small_business",0.10045,793.4276,11.9236510308,0.1313,795.657,8098.11,6203.4,8.232,3,0,0,0
1,"debt_consolidation",0.143622,415.5241,10.8280801035,13.7907,690.184,4341.522167004,7718.42,95.344,3,1,1,0
1,"debt_consolidation",0.16655625,591.026625,11.7015455394,15.402,660.33,4573.84125033,19497.7125,93.7575,0,0,0,1
1,"all_other",0.13573,501.3288,11.0603146155,12.8674,689.502,3457.662125337,20690.74,71.148,3,0,0,0
1,"debt_consolidation",0.128573,542.4306,10.6072735923,19.0971,725.604,3037.012,12917.9,50.298,2,0,0,1
1,"credit_card",0.079785,228.03525,11.3422805376,19.8594,719.73,5078.7,10996.7625,58.21875,1,0,0,0
1,"debt_consolidation",0.150234,375.4576,11.2678130252,24.3612,679.392,5429.112125337,17744.86,67.424,0,0,0,0
1,"credit_card",0.139885,688.9008,11.5782945498,13.4739,715.484,3400.32,22281.61,92.819,2,0,0,0
1,"debt_consolidation",0.17404875,307.648125,11.4497482578,8.0172,655.38,2702.74125033,15541.875,85.05,3,1,0,0
1,"all_other",0.10045,634.746,11.1452385566,16.4832,760.272,2153.43,2475.48,25.774,2,0,0,0
1,"debt_consolidation",0.136148,411.1609,11.4460984737,11.0682,690.184,7772.16,1405.92,14.039,3,0,0,0
1,"small_business",0.13273875,683.33625,12.086385654,9.3942,724.68,5999.44125033,29009.1375,93.555,1,1,0,1
1,"all_other",0.13573,501.3288,11.3156059222,16.4024,714.777,6308.64,13869.94,93.688,3,0,0,1
1,"debt_consolidation",0.110999,502.5558,10.7311851009,8.4744,725.604,2003.802167004,13536.02,23.533,1,0,0,0
1,"debt_consolidation",0.079785,269.213625,11.1333902292,8.007,729.63,2792.83125033,8908.9875,48.3975,2,0,0,0
1,"all_other",0.10045,101.5672,11.4639106054,2.5351,745.107,4306.902125337,8327.06,71.736,3,0,0,0
1,"all_other",0.099788,487.9916,11.2369024746,0.2079,806.564,5616.6,368.65,3.737,1,0,0,0
1,"home_improvement",0.079785,316.720125,10.5151317132,4.9368,764.28,4989.64125033,9354.4875,47.28375,2,0,0,0
1,"major_purchase",0.069972,151.606,11.6076499876,8.4133,760.272,7430.85,27644.82,57.232,0,0,0,0
1,"all_other",0.075851,314.211,11.3365395594,5.9004,811.624,4614.762167004,204.02,1.313,1,0,0,0
1,"major_purchase",0.11127375,778.896,12.450194103,0.6834,798.93,4662.9,0,0,2,0,0,0
1,"debt_consolidation",0.069972,272.8908,11.6179038813,10.1404,795.657,6855.633125337,16764.86,34.888,3,0,0,0
1,"small_business",0.128573,678.0433,11.6948997594,7.8309,755.964,6391.834167004,16022.64,97.869,2,0,0,0
1,"debt_consolidation",0.14023125,621.543375,11.1240750996,13.8618,685.08,4128.34125033,20243.925,50.0175,3,0,0,1
1,"all_other",0.124754,197.372,11.1121208384,12.928,689.502,3063.372125337,6946.24,62.034,0,0,1,0
1,"credit_card",0.166145,643.168,12.4854223725,6.7023,725.604,3916.482167004,31556.44,21.008,0,0,0,0
1,"small_business",0.12889125,416.329875,11.0361738456,16.9626,690.03,3743.23125033,6958.9125,42.42375,2,0,1,0
1,"small_business",0.124754,263.1594,11.1613989101,15.4126,734.997,5732.412125337,32608.52,95.942,2,0,0,0
1,"debt_consolidation",0.103525,408.8581,10.9403811099,11.6523,740.784,5313.042167004,3461.27,16.362,3,0,0,0
1,"debt_consolidation",0.14023125,255.524625,10.04923814316,12.6888,675.18,3356.14125033,10751.7375,95.175,1,0,0,0
1,"home_improvement",0.107702,802.0124,12.2217192513,0.0707,805.767,6915.282125337,0,0,3,0,0,0
1,"debt_consolidation",0.139885,258.3378,10.8516650715,14.1867,690.184,4098.6,5004.55,89.385,0,0,0,0
1,"all_other",0.1439775,347.135625,10.7010997044,3.9066,690.03,3534.34125033,348.3,34.83,0,2,0,1
1,"debt_consolidation",0.096824,473.4968,11.1929639755,6.8276,765.327,7006.23,15898.54,22.442,1,0,0,0
1,"debt_consolidation",0.107262,473.5486,10.3863614778,22.2057,730.664,2823.522167004,11007.99,85.345,1,0,0,1
1,"debt_consolidation",0.136485,240.438375,11.0361738456,11.3118,670.23,3059.14125033,7009.5375,66.72375,2,0,0,0
1,"credit_card",0.132104,59.8486,13.27358766,1.313,674.337,1889.559,9996.98,63.7,1,0,0,0
1,"debt_consolidation",0.107262,822.14,11.7992066643,3.4155,801.504,8349.042167004,43291.63,0,3,0,0,0
1,"debt_consolidation",0.13273875,683.33625,11.635716249,11.832,699.93,4754.97,35490.15,61.86375,0,0,0,0
1,"debt_consolidation",0.150234,85.3384,10.5677343734,4.2622,679.392,1546.83,0,0,0,0,0,0
1,"all_other",0.079588,379.1237,11.5782945498,19.404,755.964,5161.2,47350.82,29.896,2,0,0,0
1,"debt_consolidation",0.079785,316.720125,11.5774146708,4.5696,754.38,3712.54125033,87.075,0.2025,0,0,0,0
1,"major_purchase",0.10045,158.6914,10.5083054684,1.4342,734.997,4519.17,240.1,29.988,3,0,0,0
1,"debt_consolidation",0.132411,272.6596,10.4906683827,17.6418,710.424,6794.610167004,20356.55,60.196,0,0,0,0
1,"all_other",0.11502,799.743375,11.9789179338,25.194,719.73,9147.64125033,47952,80.89875,2,0,0,0
1,"all_other",0.139356,124.3228,9.86747101886,3.3936,714.777,1273.902125337,1572.9,44.982,3,0,0,0
1,"home_improvement",0.114736,139.6123,11.072577186,10.4643,695.244,3405.38,5690.34,30.805,2,0,0,0
